,ds,season,workingday,weathersit,temp,hum,casual,registered,unique_id,day_sin,day_cos,week_sin,week_cos
20,2011-01-01 20:00:00,1,0,2,0.4,0.87,11,25,bike_sharing,-0.866025403784439,0.49999999999999933,-0.7818314824680299,0.6234898018587334
21,2011-01-01 21:00:00,1,0,2,0.4,0.87,3,31,bike_sharing,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334
22,2011-01-01 22:00:00,1,0,2,0.4,0.94,11,17,bike_sharing,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
23,2011-01-01 23:00:00,1,0,2,0.46,0.88,15,24,bike_sharing,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334
24,2011-01-02 00:00:00,1,0,2,0.46,0.88,4,13,bike_sharing,0.0,1.0,0.0,1.0
25,2011-01-02 01:00:00,1,0,2,0.44,0.94,1,16,bike_sharing,0.25881904510252074,0.9659258262890683,0.0,1.0
26,2011-01-02 02:00:00,1,0,2,0.42,1.0,1,8,bike_sharing,0.49999999999999994,0.8660254037844387,0.0,1.0
27,2011-01-02 03:00:00,1,0,2,0.46,0.94,2,4,bike_sharing,0.7071067811865476,0.7071067811865476,0.0,1.0
28,2011-01-02 04:00:00,1,0,2,0.46,0.94,2,1,bike_sharing,0.8660254037844386,0.5000000000000001,0.0,1.0
29,2011-01-02 06:00:00,1,0,3,0.42,0.77,0,2,bike_sharing,1.0,6.123233995736766e-17,0.0,1.0
30,2011-01-02 07:00:00,1,0,2,0.4,0.76,0,1,bike_sharing,0.9659258262890683,-0.25881904510252063,0.0,1.0
31,2011-01-02 08:00:00,1,0,3,0.4,0.71,0,8,bike_sharing,0.8660254037844387,-0.4999999999999998,0.0,1.0
32,2011-01-02 09:00:00,1,0,2,0.38,0.76,1,19,bike_sharing,0.7071067811865476,-0.7071067811865475,0.0,1.0
33,2011-01-02 10:00:00,1,0,2,0.36,0.81,7,46,bike_sharing,0.5000000000000003,-0.8660254037844385,0.0,1.0
34,2011-01-02 11:00:00,1,0,2,0.36,0.71,16,54,bike_sharing,0.258819045102521,-0.9659258262890682,0.0,1.0
35,2011-01-02 12:00:00,1,0,2,0.36,0.66,20,73,bike_sharing,1.2246467991473532e-16,-1.0,0.0,1.0
36,2011-01-02 13:00:00,1,0,2,0.36,0.66,11,64,bike_sharing,-0.25881904510252035,-0.9659258262890684,0.0,1.0
37,2011-01-02 14:00:00,1,0,3,0.36,0.76,4,55,bike_sharing,-0.4999999999999997,-0.8660254037844388,0.0,1.0
38,2011-01-02 15:00:00,1,0,3,0.34,0.81,19,55,bike_sharing,-0.7071067811865471,-0.7071067811865479,0.0,1.0
39,2011-01-02 16:00:00,1,0,3,0.34,0.71,9,67,bike_sharing,-0.8660254037844385,-0.5000000000000004,0.0,1.0
40,2011-01-02 17:00:00,1,0,1,0.34,0.57,7,58,bike_sharing,-0.9659258262890681,-0.2588190451025215,0.0,1.0
41,2011-01-02 18:00:00,1,0,2,0.36,0.46,10,43,bike_sharing,-1.0,-1.8369701987210297e-16,0.0,1.0
42,2011-01-02 19:00:00,1,0,1,0.32,0.42,1,29,bike_sharing,-0.9659258262890684,0.2588190451025203,0.0,1.0
43,2011-01-02 20:00:00,1,0,1,0.3,0.39,5,17,bike_sharing,-0.866025403784439,0.49999999999999933,0.0,1.0
44,2011-01-02 21:00:00,1,0,1,0.26,0.44,11,20,bike_sharing,-0.7071067811865477,0.7071067811865474,0.0,1.0
45,2011-01-02 22:00:00,1,0,1,0.24,0.44,0,9,bike_sharing,-0.5000000000000004,0.8660254037844384,0.0,1.0
46,2011-01-02 23:00:00,1,0,1,0.22,0.47,0,8,bike_sharing,-0.25881904510252157,0.9659258262890681,0.0,1.0
47,2011-01-03 00:00:00,1,1,1,0.22,0.44,0,5,bike_sharing,0.0,1.0,0.7818314824680298,0.6234898018587336
48,2011-01-03 01:00:00,1,1,1,0.2,0.44,0,2,bike_sharing,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336
49,2011-01-03 04:00:00,1,1,1,0.16,0.47,0,1,bike_sharing,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
50,2011-01-03 05:00:00,1,1,1,0.16,0.47,0,3,bike_sharing,0.9659258262890682,0.25881904510252096,0.7818314824680298,0.6234898018587336
51,2011-01-03 06:00:00,1,1,1,0.14,0.5,0,30,bike_sharing,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
52,2011-01-03 07:00:00,1,1,1,0.14,0.5,1,63,bike_sharing,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
53,2011-01-03 08:00:00,1,1,1,0.14,0.5,1,153,bike_sharing,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
54,2011-01-03 09:00:00,1,1,1,0.16,0.43,7,81,bike_sharing,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336
55,2011-01-03 10:00:00,1,1,1,0.18,0.43,11,33,bike_sharing,0.5000000000000003,-0.8660254037844385,0.7818314824680298,0.6234898018587336
56,2011-01-03 11:00:00,1,1,1,0.2,0.4,10,41,bike_sharing,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
57,2011-01-03 12:00:00,1,1,1,0.22,0.35,13,48,bike_sharing,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
58,2011-01-03 13:00:00,1,1,1,0.24,0.35,8,53,bike_sharing,-0.25881904510252035,-0.9659258262890684,0.7818314824680298,0.6234898018587336
59,2011-01-03 14:00:00,1,1,1,0.26,0.3,11,66,bike_sharing,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
60,2011-01-03 15:00:00,1,1,1,0.26,0.3,14,58,bike_sharing,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
61,2011-01-03 16:00:00,1,1,1,0.26,0.3,9,67,bike_sharing,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
62,2011-01-03 17:00:00,1,1,1,0.24,0.3,11,146,bike_sharing,-0.9659258262890681,-0.2588190451025215,0.7818314824680298,0.6234898018587336
63,2011-01-03 18:00:00,1,1,1,0.24,0.32,9,148,bike_sharing,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
64,2011-01-03 19:00:00,1,1,1,0.2,0.47,8,102,bike_sharing,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
65,2011-01-03 20:00:00,1,1,1,0.2,0.47,3,49,bike_sharing,-0.866025403784439,0.49999999999999933,0.7818314824680298,0.6234898018587336
66,2011-01-03 21:00:00,1,1,1,0.18,0.64,3,49,bike_sharing,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
67,2011-01-03 22:00:00,1,1,1,0.14,0.69,0,20,bike_sharing,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
68,2011-01-03 23:00:00,1,1,1,0.18,0.55,1,11,bike_sharing,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336
69,2011-01-04 00:00:00,1,1,1,0.16,0.55,0,5,bike_sharing,0.0,1.0,0.9749279121818236,-0.22252093395631434
70,2011-01-04 01:00:00,1,1,1,0.16,0.59,0,2,bike_sharing,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434
71,2011-01-04 02:00:00,1,1,1,0.14,0.63,0,1,bike_sharing,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
72,2011-01-04 04:00:00,1,1,1,0.14,0.63,0,2,bike_sharing,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
73,2011-01-04 05:00:00,1,1,1,0.12,0.68,0,4,bike_sharing,0.9659258262890682,0.25881904510252096,0.9749279121818236,-0.22252093395631434
74,2011-01-04 06:00:00,1,1,1,0.12,0.74,0,36,bike_sharing,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
75,2011-01-04 07:00:00,1,1,1,0.12,0.74,2,92,bike_sharing,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
76,2011-01-04 08:00:00,1,1,1,0.14,0.69,2,177,bike_sharing,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
77,2011-01-04 09:00:00,1,1,1,0.16,0.64,2,98,bike_sharing,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434
78,2011-01-04 10:00:00,1,1,2,0.16,0.69,5,37,bike_sharing,0.5000000000000003,-0.8660254037844385,0.9749279121818236,-0.22252093395631434
79,2011-01-04 11:00:00,1,1,1,0.22,0.51,7,50,bike_sharing,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434
80,2011-01-04 12:00:00,1,1,1,0.22,0.51,12,66,bike_sharing,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
81,2011-01-04 13:00:00,1,1,1,0.24,0.56,18,79,bike_sharing,-0.25881904510252035,-0.9659258262890684,0.9749279121818236,-0.22252093395631434
82,2011-01-04 14:00:00,1,1,1,0.26,0.52,9,54,bike_sharing,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
83,2011-01-04 15:00:00,1,1,1,0.28,0.52,17,48,bike_sharing,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434
84,2011-01-04 16:00:00,1,1,1,0.3,0.49,15,68,bike_sharing,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
85,2011-01-04 17:00:00,1,1,1,0.28,0.48,10,202,bike_sharing,-0.9659258262890681,-0.2588190451025215,0.9749279121818236,-0.22252093395631434
86,2011-01-04 18:00:00,1,1,1,0.26,0.48,3,179,bike_sharing,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
87,2011-01-04 19:00:00,1,1,1,0.24,0.48,2,110,bike_sharing,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
88,2011-01-04 20:00:00,1,1,1,0.24,0.48,1,53,bike_sharing,-0.866025403784439,0.49999999999999933,0.9749279121818236,-0.22252093395631434
89,2011-01-04 21:00:00,1,1,1,0.22,0.64,0,48,bike_sharing,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
90,2011-01-04 22:00:00,1,1,1,0.22,0.64,1,34,bike_sharing,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
91,2011-01-04 23:00:00,1,1,1,0.2,0.69,2,9,bike_sharing,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
92,2011-01-05 00:00:00,1,1,1,0.2,0.64,0,6,bike_sharing,0.0,1.0,0.43388373911755823,-0.900968867902419
93,2011-01-05 01:00:00,1,1,1,0.16,0.74,0,6,bike_sharing,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
94,2011-01-05 02:00:00,1,1,1,0.16,0.74,0,2,bike_sharing,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
95,2011-01-05 04:00:00,1,1,1,0.24,0.48,0,2,bike_sharing,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
96,2011-01-05 05:00:00,1,1,1,0.22,0.47,0,3,bike_sharing,0.9659258262890682,0.25881904510252096,0.43388373911755823,-0.900968867902419
97,2011-01-05 06:00:00,1,1,1,0.2,0.47,0,33,bike_sharing,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
98,2011-01-05 07:00:00,1,1,1,0.18,0.43,1,87,bike_sharing,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
99,2011-01-05 08:00:00,1,1,1,0.2,0.4,3,192,bike_sharing,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
100,2011-01-05 09:00:00,1,1,1,0.22,0.37,6,109,bike_sharing,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419
101,2011-01-05 10:00:00,1,1,1,0.22,0.37,4,53,bike_sharing,0.5000000000000003,-0.8660254037844385,0.43388373911755823,-0.900968867902419
102,2011-01-05 11:00:00,1,1,1,0.26,0.33,12,34,bike_sharing,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419
103,2011-01-05 12:00:00,1,1,1,0.26,0.33,5,74,bike_sharing,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
104,2011-01-05 13:00:00,1,1,1,0.28,0.3,6,65,bike_sharing,-0.25881904510252035,-0.9659258262890684,0.43388373911755823,-0.900968867902419
105,2011-01-05 14:00:00,1,1,1,0.3,0.28,10,52,bike_sharing,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
106,2011-01-05 15:00:00,1,1,1,0.3,0.28,7,55,bike_sharing,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419
107,2011-01-05 16:00:00,1,1,1,0.3,0.28,4,85,bike_sharing,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
108,2011-01-05 17:00:00,1,1,1,0.24,0.38,4,186,bike_sharing,-0.9659258262890681,-0.2588190451025215,0.43388373911755823,-0.900968867902419
109,2011-01-05 18:00:00,1,1,1,0.24,0.38,3,166,bike_sharing,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
110,2011-01-05 19:00:00,1,1,1,0.24,0.38,5,127,bike_sharing,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419
111,2011-01-05 20:00:00,1,1,1,0.22,0.47,7,82,bike_sharing,-0.866025403784439,0.49999999999999933,0.43388373911755823,-0.900968867902419
112,2011-01-05 21:00:00,1,1,1,0.2,0.51,3,40,bike_sharing,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419
113,2011-01-05 22:00:00,1,1,1,0.18,0.55,1,41,bike_sharing,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
114,2011-01-05 23:00:00,1,1,1,0.2,0.47,1,18,bike_sharing,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419
115,2011-01-06 00:00:00,1,1,1,0.18,0.55,0,11,bike_sharing,0.0,1.0,-0.433883739117558,-0.9009688679024191
116,2011-01-06 01:00:00,1,1,1,0.16,0.64,0,4,bike_sharing,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191
117,2011-01-06 02:00:00,1,1,1,0.16,0.64,0,2,bike_sharing,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
118,2011-01-06 04:00:00,1,1,2,0.16,0.64,0,1,bike_sharing,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
119,2011-01-06 05:00:00,1,1,2,0.14,0.69,0,4,bike_sharing,0.9659258262890682,0.25881904510252096,-0.433883739117558,-0.9009688679024191
120,2011-01-06 06:00:00,1,1,2,0.14,0.63,0,36,bike_sharing,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
121,2011-01-06 07:00:00,1,1,2,0.16,0.59,0,95,bike_sharing,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
122,2011-01-06 08:00:00,1,1,1,0.16,0.59,3,216,bike_sharing,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
123,2011-01-06 09:00:00,1,1,2,0.18,0.51,6,116,bike_sharing,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191
124,2011-01-06 10:00:00,1,1,1,0.2,0.47,3,42,bike_sharing,0.5000000000000003,-0.8660254037844385,-0.433883739117558,-0.9009688679024191
125,2011-01-06 11:00:00,1,1,1,0.22,0.44,2,57,bike_sharing,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
126,2011-01-06 12:00:00,1,1,1,0.26,0.35,6,78,bike_sharing,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
127,2011-01-06 13:00:00,1,1,1,0.26,0.35,12,55,bike_sharing,-0.25881904510252035,-0.9659258262890684,-0.433883739117558,-0.9009688679024191
128,2011-01-06 14:00:00,1,1,1,0.28,0.36,11,59,bike_sharing,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
129,2011-01-06 15:00:00,1,1,1,0.28,0.36,8,54,bike_sharing,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
130,2011-01-06 16:00:00,1,1,1,0.26,0.38,12,74,bike_sharing,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
131,2011-01-06 17:00:00,1,1,1,0.22,0.51,9,163,bike_sharing,-0.9659258262890681,-0.2588190451025215,-0.433883739117558,-0.9009688679024191
132,2011-01-06 18:00:00,1,1,1,0.22,0.51,5,158,bike_sharing,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
133,2011-01-06 19:00:00,1,1,1,0.22,0.55,3,109,bike_sharing,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191
134,2011-01-06 20:00:00,1,1,1,0.2,0.51,3,66,bike_sharing,-0.866025403784439,0.49999999999999933,-0.433883739117558,-0.9009688679024191
135,2011-01-06 21:00:00,1,1,2,0.22,0.55,0,48,bike_sharing,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191
136,2011-01-06 22:00:00,1,1,2,0.22,0.51,1,51,bike_sharing,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
137,2011-01-06 23:00:00,1,1,2,0.2,0.59,4,19,bike_sharing,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191
138,2011-01-07 00:00:00,1,1,2,0.2,0.64,4,13,bike_sharing,0.0,1.0,-0.9749279121818236,-0.2225209339563146
139,2011-01-07 01:00:00,1,1,2,0.2,0.69,2,5,bike_sharing,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146
140,2011-01-07 02:00:00,1,1,2,0.2,0.69,0,1,bike_sharing,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
141,2011-01-07 04:00:00,1,1,2,0.2,0.69,0,1,bike_sharing,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
142,2011-01-07 05:00:00,1,1,3,0.22,0.55,0,5,bike_sharing,0.9659258262890682,0.25881904510252096,-0.9749279121818236,-0.2225209339563146
143,2011-01-07 06:00:00,1,1,2,0.2,0.69,8,26,bike_sharing,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
144,2011-01-07 07:00:00,1,1,1,0.2,0.69,8,76,bike_sharing,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
145,2011-01-07 08:00:00,1,1,1,0.2,0.51,20,190,bike_sharing,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
146,2011-01-07 09:00:00,1,1,1,0.2,0.47,9,125,bike_sharing,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146
147,2011-01-07 10:00:00,1,1,1,0.22,0.37,16,47,bike_sharing,0.5000000000000003,-0.8660254037844385,-0.9749279121818236,-0.2225209339563146
148,2011-01-07 11:00:00,1,1,2,0.2,0.4,19,48,bike_sharing,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146
149,2011-01-07 12:00:00,1,1,2,0.2,0.37,9,50,bike_sharing,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
150,2011-01-07 13:00:00,1,1,2,0.2,0.37,9,64,bike_sharing,-0.25881904510252035,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146
151,2011-01-07 14:00:00,1,1,2,0.2,0.4,7,43,bike_sharing,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
152,2011-01-07 15:00:00,1,1,2,0.2,0.37,9,63,bike_sharing,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
153,2011-01-07 16:00:00,1,1,2,0.2,0.37,5,82,bike_sharing,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
154,2011-01-07 17:00:00,1,1,2,0.2,0.37,9,178,bike_sharing,-0.9659258262890681,-0.2588190451025215,-0.9749279121818236,-0.2225209339563146
155,2011-01-07 18:00:00,1,1,1,0.2,0.4,7,116,bike_sharing,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
156,2011-01-07 19:00:00,1,1,1,0.16,0.55,3,92,bike_sharing,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
157,2011-01-07 20:00:00,1,1,1,0.18,0.47,1,50,bike_sharing,-0.866025403784439,0.49999999999999933,-0.9749279121818236,-0.2225209339563146
158,2011-01-07 21:00:00,1,1,1,0.18,0.47,0,39,bike_sharing,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
159,2011-01-07 22:00:00,1,1,2,0.18,0.43,2,34,bike_sharing,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
160,2011-01-07 23:00:00,1,1,2,0.18,0.51,1,14,bike_sharing,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146
161,2011-01-08 00:00:00,1,0,2,0.18,0.51,1,24,bike_sharing,0.0,1.0,-0.7818314824680299,0.6234898018587334
162,2011-01-08 01:00:00,1,0,2,0.18,0.55,1,15,bike_sharing,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334
163,2011-01-08 02:00:00,1,0,2,0.18,0.55,3,13,bike_sharing,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
164,2011-01-08 03:00:00,1,0,3,0.18,0.55,0,7,bike_sharing,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334
165,2011-01-08 04:00:00,1,0,3,0.18,0.55,0,1,bike_sharing,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
166,2011-01-08 05:00:00,1,0,2,0.16,0.74,0,5,bike_sharing,0.9659258262890682,0.25881904510252096,-0.7818314824680299,0.6234898018587334
167,2011-01-08 06:00:00,1,0,2,0.16,0.74,0,2,bike_sharing,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
168,2011-01-08 07:00:00,1,0,2,0.16,0.74,1,8,bike_sharing,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
169,2011-01-08 08:00:00,1,0,3,0.16,0.93,0,15,bike_sharing,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
170,2011-01-08 09:00:00,1,0,3,0.16,0.93,0,20,bike_sharing,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334
171,2011-01-08 10:00:00,1,0,2,0.18,0.8,5,56,bike_sharing,0.5000000000000003,-0.8660254037844385,-0.7818314824680299,0.6234898018587334
172,2011-01-08 11:00:00,1,0,2,0.2,0.69,2,60,bike_sharing,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
173,2011-01-08 12:00:00,1,0,2,0.2,0.59,8,90,bike_sharing,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
174,2011-01-08 13:00:00,1,0,1,0.2,0.44,7,95,bike_sharing,-0.25881904510252035,-0.9659258262890684,-0.7818314824680299,0.6234898018587334
175,2011-01-08 14:00:00,1,0,1,0.2,0.32,12,83,bike_sharing,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
176,2011-01-08 15:00:00,1,0,1,0.2,0.32,5,69,bike_sharing,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334
177,2011-01-08 16:00:00,1,0,1,0.18,0.29,8,68,bike_sharing,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
178,2011-01-08 17:00:00,1,0,1,0.16,0.37,5,64,bike_sharing,-0.9659258262890681,-0.2588190451025215,-0.7818314824680299,0.6234898018587334
179,2011-01-08 18:00:00,1,0,1,0.14,0.39,3,52,bike_sharing,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
180,2011-01-08 19:00:00,1,0,1,0.14,0.36,4,26,bike_sharing,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334
181,2011-01-08 20:00:00,1,0,1,0.12,0.36,0,28,bike_sharing,-0.866025403784439,0.49999999999999933,-0.7818314824680299,0.6234898018587334
182,2011-01-08 21:00:00,1,0,1,0.12,0.39,2,35,bike_sharing,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334
